SK_ID_CURR,TARGET
100797,0.054171086913749125
100823,0.06646187561623221
100826,0.08028258762587355
100830,0.06224150587127457
100836,0.12300988923508184
100872,0.06106834194316947
100910,0.09030629774534547
100913,0.0878066426053588
100918,0.07564910764055842
100931,0.047464617095566215
100952,0.08201717015815291
100953,0.05724108426275999
100965,0.1422665405004246
100970,0.06392916363890037
100982,0.11724214725564042
100983,0.1028714789338767
100984,0.06858236844601795
100987,0.08396575321500732
100997,0.08784451497400575
100998,0.10278646045737089
101002,0.08917927044047905
101005,0.13401608571289703
101008,0.10552093554093457
101020,0.09409222674245296
101021,0.073876169840888
101024,0.07576267339560767
101025,0.11844650882520155
101026,0.0812932971092141
101031,0.05595022309479372
101041,0.05428068238279031
101051,0.04488389485049755
101055,0.07449955766658321
101056,0.18522013549888702
101057,0.0856601464110324
101064,0.07157784875246148
101079,0.10464185871608707
101087,0.08297235632600723
101090,0.052224243644244724
101092,0.09458801911507662
101097,0.09453239978134521
101099,0.04664848030684528
101107,0.08644897545359552
101118,0.08074116414487373
101125,0.10401949804874926
101126,0.059714844558518373
101128,0.05820662055936553
101136,0.12450186391965401
101140,0.13619134872117394
101149,0.09736270904506365
101160,0.08439657715138033
101169,0.13064685873825338
101181,0.06917815223979017
101186,0.060711344038019435
101190,0.10626074772662732
101193,0.10331569540575375
101194,0.102743184284252
101198,0.08858450129534984
101200,0.05774592182509449
101204,0.05808614792359007
101211,0.07922285112030815
101213,0.10264084851289128
101223,0.07217613846899988
101225,0.09707924312287683
101237,0.08369819822206964
101243,0.08589506000171
101244,0.13670706116114562
101258,0.07001086234433612
101259,0.11744074877550019
101268,0.08431939936214483
101269,0.0508650471640672
101271,0.11841658671635234
101279,0.0772044351895115
101281,0.10781131368922617
101287,0.06625750252448741
101292,0.060739097276269555
101294,0.07115313999075751
101296,0.08351615738143892
101297,0.07021492567053925
101299,0.07410439506163145
101301,0.07328844815412497
101305,0.07672422887227641
101308,0.0793970452351702
101318,0.046332634374200064
101327,0.11913440313840583
101329,0.07489791471237182
101332,0.08124605118729591
101337,0.07780144609805723
101343,0.052153406199010766
101345,0.06352428584916889
101346,0.05411490010073092
101353,0.035698269187150786
101354,0.11127102330532883
101355,0.11874483617336151
101356,0.05352354179900443
101362,0.09985608495964426
101363,0.12881256606368743
101365,0.06696063620978066
101366,0.10034491805122783
101367,0.12707987053469152
101368,0.044393422596290394
101374,0.09095902421810895
101380,0.059586222317463036
101383,0.048119291146941995
101398,0.05023306127803885
101399,0.14565668641340154
101401,0.10934598270921052
101412,0.09382361916578037
101426,0.07390541540133089
101427,0.17324060983202108
101428,0.0993054218882662
101429,0.09378986545529804
101434,0.06322656896962577
101440,0.0936301283465916
101448,0.09195798160160996
101449,0.07492033028359579
101465,0.07013036091463938
101467,0.056315648027809535
101472,0.09810715902000906
101478,0.0874718381708105
101497,0.06705410318099118
101504,0.08090273965577764
101547,0.07051512071420965
101548,0.08429522983390551
101555,0.10001730865857253
101570,0.06359917912445746
101572,0.08296576031355228
101578,0.07279556741147028
101580,0.12356925579531053
101588,0.11019906901363018
101602,0.06364300544565983
101610,0.11503261561150377
101614,0.07833930064779802
101616,0.07744353542927852
101643,0.09982639523777641
101644,0.06565316051129784
101649,0.090568080619165
101650,0.08231894573785123
101665,0.03738137904155435
101667,0.10205062378045733
101669,0.06382169577112606
101674,0.09696236384847531
101675,0.07278271686025417
101678,0.09225857692878207
101682,0.07848040179370142
101686,0.0828569449568755
101697,0.11744400181116309
101700,0.15269731416338417
101711,0.05828381950956908
101714,0.050074519020638225
101715,0.12458327909266598
101728,0.0746850903873942
101732,0.0678857436166528
101757,0.095580744452047
101758,0.07617216653719559
101759,0.08738493871450644
101762,0.05001126497765579
101764,0.06395166658395372
101780,0.15678277831397475
101784,0.04229549121883834
101789,0.055224124846106164
101816,0.09144307504601845
101819,0.06025442902350608
101827,0.0363692894479686
101863,0.09514664989372554
101867,0.08923524143750271
101870,0.04151232873686288
101873,0.11737745230283558
101878,0.11586703637959989
101879,0.05714507661972549
101880,0.05445778837950465
101887,0.08951251821253849
101897,0.06070078658376199
101901,0.09499003420835903
101903,0.13461149847060885
101920,0.06019418362317337
101921,0.06649105183164787
101922,0.05885080698546096
101961,0.12940938441646185
101962,0.05807160275199977
101971,0.07249245658942403
101976,0.10714543413964545
102002,0.08969685513352123
102005,0.05608726396852007
102007,0.13764434673111145
102017,0.05277360285270053
102019,0.10551591087672428
102029,0.04188066671078242
102051,0.10068355172794748
102052,0.039485452049663944
102054,0.061087738567739455
102062,0.08164089799142113
102067,0.0822177835875282
102068,0.08561488036144449
102070,0.07437435765983821
102090,0.08437644581565881
102092,0.09499041595761389
102099,0.10523676350610839
102100,0.057953565805790204
102112,0.08821052786268231
102113,0.08190769870856443
102122,0.10493652626689286
102123,0.06605658155832331
102125,0.060546587470828826
102126,0.13711928881950436
102146,0.09489599303028788
102147,0.10536864265474874
102151,0.07198399150141928
102158,0.12154608835090432
102159,0.05915931910674802
102162,0.10827786508372379
102165,0.07395903309492811
102166,0.06717793459861424
102174,0.056061505482965575
102193,0.1140499473223019
102198,0.05290821709824744
102205,0.10679304097552056
102206,0.048936390327408597
102218,0.06193956083129656
102221,0.07590190978387874
102230,0.08206936805296558
102238,0.07732550991049099
102248,0.0752660487372141
102252,0.11481869682568506
102259,0.06465684059343056
102262,0.0886841113227627
102273,0.05618872853577836
102286,0.09764153185345306
102293,0.06397832150207318
102294,0.07325745318551896
102296,0.0889583616076089
102298,0.07543803655742164
102303,0.06636001162939138
102309,0.07515277589929338
102315,0.07554365054512883
102340,0.046387576901565884
102342,0.07449516328499321
102344,0.09469934223654884
102346,0.08723407557676771
102347,0.0621147372538885
102374,0.07464129707662298
102380,0.06545519510362166
102387,0.06380715356247149
102393,0.08728940254970903
102403,0.05647560085979491
102413,0.06823244463713932
102414,0.04428583541533148
102415,0.07206546765595538
102416,0.09764247192521526
102439,0.07680737976871256
102441,0.06441874011824038
102443,0.06479310559212059
102444,0.10218952680321178
102445,0.12292347985114041
102448,0.09042860254692202
102449,0.08033716265436011
102450,0.11845371474293499
102456,0.07194344573441978
102458,0.09412709030824891
102459,0.07150206582326893
102465,0.04698446503599774
102470,0.12764468604718146
102471,0.07764685011508057
102475,0.07892703427569558
102476,0.101169824251485
102506,0.0815591355653941
102509,0.0782985096511199
102519,0.05660400852837782
102522,0.08124954388826493
102545,0.05697851685729367
102549,0.08200631937608
102562,0.05371454511398579
102563,0.049406955483129004
102568,0.08858188596520951
102582,0.11373926637132606
102592,0.05681321418525126
102597,0.11408297890087965
102605,0.07299986420054494
102614,0.060372042150994294
102617,0.1096708370916019
102634,0.09239648898180594
102652,0.048160869110138935
102655,0.04051224624813588
102671,0.0900065166929349
102694,0.11767329985854683
102701,0.06640035973202156
102703,0.04092919823467504
102704,0.05558817168320098
102713,0.0394566221242176
102720,0.10276382953659775
102731,0.07162792134920344
102733,0.07583862054705073
102749,0.06974355944431357
102755,0.06239642506594136
102763,0.05730436430290408
102770,0.07493631676808286
102772,0.10007417236382363
102799,0.11205830746991945
102838,0.0662845889748553
102854,0.06983499118660466
102862,0.10630718256701462
102863,0.058591557690050464
102867,0.050632772444845243
102868,0.044453791105438435
102878,0.09043846525023004
102887,0.0736497640139979
102898,0.14361910868604422
102904,0.08558193835212569
102912,0.07881674391316952
102919,0.05023294387930062
102927,0.0785498378702977
102932,0.08621420974422338
102933,0.08928423474529422
102935,0.053919400725941535
102958,0.08430863641423396
102969,0.09171230420245212
102971,0.05650764567827847
102975,0.0681249834355339
102979,0.08192286315709693
102982,0.058304983521542196
102987,0.1135109930514158
102989,0.0875273440729036
102995,0.08017157629285263
102996,0.07322855189828478
103000,0.06707383070040138
103001,0.0881166984162683
103004,0.08130146912210454
103010,0.06726476789471734
103025,0.10882903653846189
103029,0.08148961719103542
103046,0.09418645989658571
103056,0.06002666638408479
103062,0.09696188695163988
103078,0.058509345329875805
103083,0.045345580793422074
103092,0.07543188214641698
103096,0.08623183418416762
103097,0.1278760826988951
103102,0.10777599505371882
103112,0.06932645742586549
103132,0.0600729409174499
103144,0.08628873257242749
103145,0.0971354415329575
103146,0.061225686903836854
103147,0.07480510752954966
103158,0.04924803082719905
103171,0.08393487115488253
103173,0.059632831287116515
103184,0.07498407895061415
103195,0.10087157276355749
103196,0.07206882193047155
103206,0.05673495321876683
103230,0.08963733645489372
103231,0.12197266850923669
103232,0.0703417867504057
103239,0.08931341204278258
103240,0.0855808561538316
103243,0.06507507791686394
103252,0.09141656837738653
103258,0.06981691362239438
103259,0.12313278560149217
103279,0.0706789264196063
103280,0.04160424539799462
103286,0.06476213025521887
103287,0.16446208347052602
103290,0.06210629201426821
103298,0.07025831491658815
103315,0.036460904994221145
103319,0.06751326279447727
103334,0.09424120053116147
103336,0.09231396670615903
103345,0.08061571679974124
103368,0.06035315223584941
103371,0.1130086800886856
103377,0.08014628224410036
103398,0.04716947799920558
103404,0.06659704890996183
103408,0.15554931710961373
103410,0.07677415436544277
103418,0.052282595121651974
103420,0.14688345363750208
103432,0.07348035172195362
103433,0.06334217231459591
103436,0.0644225384461743
103440,0.07201220208738672
103453,0.08455426684510182
103459,0.08085604545728282
103460,0.0664510973036262
103461,0.050987278278316214
103462,0.0778521558248741
103473,0.09051041032800132
103474,0.045836995384276186
103475,0.1320588419611285
103478,0.11010589255903457
103480,0.09433733793844655
103484,0.05677972716466097
103494,0.08803693239450351
103513,0.08416832035364367
103515,0.06810751233897616
103516,0.12709841033050204
103525,0.09582371587854464
103541,0.12909207468666709
103544,0.055060445150938504
103562,0.13030020716868337
103570,0.15696445383907695
103572,0.10938447151934602
103574,0.05504201366111793
103575,0.08135587278983379
103591,0.10413344456798469
103594,0.08155320226083036
103609,0.05934850842793738
103613,0.07243822460611263
103614,0.06719462767092234
103615,0.05780866638206324
103624,0.07345632060688582
103625,0.12655045985452937
103628,0.1416737556060565
103629,0.0504663884953135
103647,0.07101732829380528
103648,0.08424846409622236
103651,0.06293738460923186
103658,0.0509598000214008
103668,0.08174534095499343
103669,0.06452895170822986
103676,0.0735804001870441
103682,0.09039004344954614
103683,0.05616554384080501
103689,0.048288891374169834
103725,0.07020605397292877
103733,0.09408463034931182
103744,0.04578143821852725
103762,0.09699029421051304
103771,0.1137313564991754
103773,0.04583714395425004
103783,0.06841388459394973
103784,0.07276529973997958
103808,0.049035851867186515
103812,0.08352065664730023
103813,0.10886044448737664
103814,0.08266120145404482
103818,0.12713114243273818
103824,0.0683549018838123
103828,0.05157543709363334
103830,0.1119809292254262
103840,0.043976941174816264
103842,0.08498566646894695
103847,0.11449404635478311
103848,0.0660311133920688
103851,0.051519899722247575
103854,0.13240589121413623
103857,0.1209254067037699
103861,0.049098678367044984
103862,0.0885906576720788
103865,0.09099109847469969
103870,0.04350193531858241
103876,0.06959866068295084
103891,0.1528028315958061
103908,0.08256846379095363
103914,0.07775154262056183
103918,0.08918775231279077
103940,0.07002840671243966
103963,0.11496564510898474
103966,0.08689776785771457
103971,0.10443536546446067
103980,0.11608335878477082
103984,0.07694250816274738
103985,0.07896238893312701
103998,0.1325424185560157
104019,0.058784284910748025
104026,0.08711757847173064
104035,0.0906586707853798
104044,0.08204659916546092
104045,0.06564229699053067
104047,0.12226872696303226
104051,0.06631425626072117
104058,0.07068300397634987
104063,0.04926528085558035
104066,0.12317694176089962
104087,0.053375305340458784
104089,0.06362477928775201
104095,0.07619875889670842
104098,0.11460159882122553
104104,0.06157297597963452
104110,0.14613839342081467
104120,0.07958988973672786
104122,0.04908063320025818
104131,0.045343939242623955
104132,0.07385961357562669
104135,0.06355538363181291
104136,0.06037015717650408
104149,0.07700431974660314
104150,0.06791887471451465
104156,0.10460453804200345
104165,0.08486316054793952
104175,0.06984167269887719
104179,0.08926310769002342
104184,0.10570843651193093
104206,0.05309882448638169
104216,0.14128761607176082
104230,0.09555180525379045
104257,0.06386581810334196
104272,0.06294481019790925
104273,0.08088396754054702
104278,0.057504863223532064
104294,0.08729793128908647
104295,0.08688942280162944
104297,0.0739169518034049
104298,0.08124257252676624
104308,0.09058483156583291
104318,0.0613532450921345
104319,0.07493638613800893
104320,0.09221752199265106
104327,0.08982711043647977
104334,0.07936012212486096
104344,0.07313075558810189
104350,0.06927571440710649
104351,0.10655290403147881
104354,0.07255856132578531
104369,0.11232379880368208
104376,0.07866945884418937
104381,0.06987366072862919
104384,0.06528501650010944
104391,0.05410083137178951
104394,0.05336398717604145
104398,0.12571300855337542
104402,0.04837677748093659
104408,0.08270095288586835
104409,0.04737017808184414
104410,0.1423785930666946
104412,0.07243660710322455
104417,0.10007772578673645
104424,0.09363656578964283
104426,0.06301581314387937
104435,0.08528373596216156
104445,0.04463549499070462
104458,0.0473566115204338
104460,0.07340242789443102
104466,0.05684378598306457
104472,0.07338963052865055
104473,0.10325632929117962
104479,0.041710534506464524
104480,0.06407942329910193
104482,0.11623810252149418
104499,0.05237246879344662
104501,0.043249398272786295
104502,0.06302032010613876
104506,0.0907866465655358
104510,0.043649197309039996
104512,0.06965845037029654
104520,0.11815262210427026
104528,0.0860524639656777
104529,0.05531460678213629
104541,0.0680613435566543
104578,0.05394188465781022
104584,0.0882808361121648
104588,0.09124985905143376
104602,0.10504040868989725
104610,0.05170782447209038
104611,0.0928956988389448
104618,0.10144174894728154
104620,0.0657926129146151
104622,0.0523103765536627
104624,0.056577535820586236
104625,0.10561413973163236
104634,0.10471375178321346
104639,0.08986756281739464
104646,0.07137399562326738
104647,0.07481669656392413
104652,0.05617833371524902
104670,0.10488507134486462
104677,0.06733417232352566
104685,0.1017668097127209
104691,0.06561201825821616
104696,0.075488449944731
104699,0.04793947000493943
104712,0.09657871504497494
104714,0.07541621468435006
104717,0.0778644656908005
104718,0.05343648969406331
104740,0.07577956054911762
104741,0.06475345958913811
104743,0.03336825037004629
104744,0.06564059534653774
104747,0.10718706914099906
104767,0.07160825877270716
104772,0.16519334840885896
104776,0.1124703624812941
104779,0.05566494182031657
104814,0.0574030085305273
104815,0.06054740952817208
104830,0.08721755476493119
104831,0.11884580635492314
104833,0.09689829853471148
104839,0.05827636526285446
104840,0.0771453054356114
104860,0.07848393499811829
104861,0.06424920816269546
104866,0.08109670303835503
104870,0.06075719527017211
104877,0.08727691760701119
104878,0.05147402596386794
104879,0.07690291638227392
104880,0.06967976970058463
104899,0.08886128618311068
104906,0.06978167669762038
104907,0.09718637208757057
104913,0.09112862052502006
104916,0.08187824425768819
104921,0.0556774828359045
104930,0.07576988131211863
104931,0.11768132229308344
104936,0.07604602129754975
104937,0.06294530920314909
104942,0.06259049936076268
104943,0.079474624273631
104969,0.08301800839935118
104972,0.12980238954526066
104988,0.076467389213196
105013,0.06288549016014863
105015,0.06279916270255988
105019,0.07256242644266327
105027,0.0692988580042709
105030,0.10188063579593205
105035,0.1474141598828291
105041,0.04647104341386095
105051,0.10084612393593945
105056,0.08024528130996936
105067,0.18954572318027504
105071,0.08651552508574309
105072,0.057987080718866706
105074,0.10842047918866929
105091,0.09138796268401223
105101,0.059856976861580154
105103,0.07912423404543123
105134,0.07307291852900298
105139,0.0692675419303797
105142,0.09980030424897378
105146,0.06349256324135863
105163,0.0548008902218008
105168,0.07916222976183386
105172,0.042488742041962436
105176,0.16490259022007225
105195,0.07191647512927761
105196,0.11476043266109702
105197,0.0485877141765198
105203,0.06992823026287327
105223,0.09926400421464279
105227,0.10903404888798243
105228,0.050840458215321224
105230,0.10816689912055177
105231,0.11220879603801648
105239,0.05827513170984607
105242,0.09072786690845618
105244,0.06902489620243267
105245,0.0743396207000411
105248,0.06863833961953071
105249,0.07601297471746594
105266,0.11842790595718931
105271,0.1308634349791454
105276,0.07610914598159116
105282,0.05930209207848968
105292,0.09656317268126273
105297,0.037821356960759396
105332,0.08482610956282825
105333,0.07335615896995783
105343,0.061641302482696204
105344,0.0571246842729433
105345,0.0971898299281058
105357,0.06748907344601598
105359,0.07805852395557962
105366,0.056741565744716005
105367,0.08064400893472477
105370,0.03915458317651356
105377,0.08083906737407713
105390,0.07524427412197325
105399,0.04766674906603125
105403,0.0771635474851988
105404,0.07968448504538587
105414,0.05760434898082132
105417,0.07002988472986027
105425,0.11357602500327527
105452,0.09226476137282276
105454,0.08734489774099392
105456,0.09954572627574826
105470,0.06247404280164362
105471,0.06108126707710257
105483,0.09282211133028025
105493,0.0900266797436287
105508,0.09511104427690016
105514,0.0781978428626081
105515,0.0415423695775723
105528,0.14226321877693432
105529,0.06531193398913689
105531,0.07874422970320213
105532,0.0811313568328745
105558,0.04227363205335965
105574,0.06189941089705685
105578,0.050628366649647524
105584,0.13333055369628136
105595,0.06808983080928348
105617,0.08416266323893924
105618,0.0626702568473693
105621,0.058234523945925876
105625,0.087907847296786
105629,0.08040091320595215
105630,0.05197204815499252
105634,0.056023880775230094
105635,0.05535809654616987
105641,0.09117980509671285
105647,0.09401377570313993
105648,0.08804745889166771
105655,0.053036040009217286
105657,0.047214697102568
105672,0.09164447165425961
105678,0.09459924631743702
105682,0.0964404157369802
105691,0.07915366032573426
105692,0.05927214514657033
105706,0.07789457860887809
105712,0.06960964396363482
105720,0.07114593906896738
105734,0.05737790919159675
105735,0.06741621951714098
105736,0.09945242237585365
105737,0.0456840710100541
105738,0.10108496810059749
105740,0.13435799921348204
105744,0.07425163135486673
105747,0.08277032405094017
105749,0.12106835648030259
105754,0.07111966871283243
105758,0.061109937506524104
105760,0.062250105452573326
105767,0.11157165949291226
105784,0.12728975233631795
105791,0.05849469591145972
105802,0.08663425618535128
105807,0.10009351396307076
105809,0.06857413118992728
105816,0.06677642500837551
105817,0.05940086122875678
105824,0.10020427796861717
105832,0.08321374581424955
105856,0.07120087806582973
105865,0.06427446693052652
105899,0.10806013372696974
105906,0.04980909281315708
105916,0.08125148821563138
105923,0.0870705766896371
105937,0.10931086901577271
105965,0.05433478844648264
105966,0.08237253254220822
105968,0.07499916676784718
105973,0.06275585906017532
105976,0.1109475073893646
105978,0.07303426942006117
105979,0.055635852565468255
105991,0.11074154706596669
105998,0.11544370105377297
105999,0.07603919352217138
106000,0.11833187443952092
106001,0.07538897694990351
106010,0.07737176580420188
106011,0.06442548578564229
106013,0.11419252130454435
106015,0.06917832544790598
106026,0.05768296253887615
106032,0.07734337410078748
106035,0.12332877238132352
106040,0.07300831770811268
106041,0.10595365900176207
106044,0.042312511219823774
106053,0.1518268248522932
106054,0.04359910578961534
106065,0.14703613878897592
106081,0.06402879815604068
106083,0.07671568090686569
106087,0.06300134347111133
106090,0.08800693614083527
106101,0.039706382486301206
106102,0.06618416868556522
106109,0.09442650681514596
106116,0.07173424053664856
106150,0.04141602097818329
106155,0.10807762001709871
106166,0.056704610587238954
106176,0.09000888097051252
106189,0.05983732723674879
106199,0.10006452443018883
106205,0.10603596134138082
106206,0.08557572334394828
106211,0.06100866519974787
106214,0.04972627168658705
106216,0.0679874951050756
106217,0.0735465589578732
106225,0.07208885102289707
106249,0.05596799121147013
106256,0.10344892592172693
106258,0.06644800415520621
106261,0.06413069673745775
106262,0.11390583732436681
106264,0.043946417035524744
106271,0.06729031046210472
106276,0.05948207267896771
106277,0.08848803225140532
106286,0.11001758348597672
106293,0.04986920164008468
106295,0.0817852614125383
106296,0.07017301791265733
106297,0.09227563947635711
106298,0.068052641285321
106311,0.053193239373716006
106314,0.07791260148952239
106320,0.08738957083755491
106334,0.09715696597689634
106346,0.09997715480479935
106347,0.05164073584580131
106349,0.06734703535580729
106354,0.06889289680889316
106360,0.06973420756363259
106373,0.09893507459681375
106377,0.09483715231326852
106386,0.10812832332186652
106387,0.06743215200341235
106391,0.034353737941839525
106401,0.1318389212071881
106411,0.10770459180231266
106413,0.14086573021863416
106426,0.09372780308102462
106427,0.07884345861760682
106428,0.08876062363349896
106434,0.09264989624008627
106438,0.0722407883402224
106440,0.0805141854323134
106441,0.06155026718663267
106452,0.09671247939448965
106453,0.1140855788488473
106454,0.08736980407346717
106457,0.08166630332748705
106484,0.06021181649590118
106488,0.09418505547121359
106491,0.11186818879283968
106514,0.08119096166084001
106527,0.07384917598136875
106528,0.07115129464576832
106529,0.04598241333783884
106534,0.11138522355356431
106550,0.10762731265735057
106577,0.08220936744652368
106585,0.09086827873612599
106590,0.04605680127359402
106607,0.060134089708202776
106610,0.10019411753488162
106611,0.09001599752033826
106612,0.08753315359581429
106624,0.05718988999504336
106631,0.04912265755190492
106647,0.12065775677828913
106660,0.10908406812648583
106674,0.07398883339379893
106687,0.07095851588372531
106712,0.09881807047643053
106713,0.0805027968750473
106717,0.07203240839942722
106720,0.07745350544842676
106721,0.09099117236252524
106724,0.0725689449105911
106735,0.09931134374271806
106739,0.10323666986697741
106740,0.10430798585536716
106754,0.08740220024517364
106760,0.1313943575141532
106761,0.07577921799097281
106784,0.09586224906398275
106787,0.07705990292302013
106797,0.05574678611955409
106798,0.07997149975119314
106802,0.10762019633197263
106803,0.08148187965964464
106804,0.1501596925729433
106805,0.05537373370932991
106810,0.09966774873412965
106812,0.11384090838716975
106813,0.08038564528526508
106817,0.08728613103947687
106822,0.0765710737314336
106823,0.07874333048545858
106827,0.055528445807475596
106841,0.07589872568571784
106851,0.09627248748796216
106852,0.08340872327265973
106853,0.12207365464363538
106854,0.16901032310100658
106861,0.05880745388139451
106873,0.09161290489048401
106877,0.05448930393921877
106878,0.056543834524401405
106881,0.08566601986861783
106900,0.05529457255164032
106906,0.06268684134376104
106907,0.09517396012436379
106914,0.10225578726652539
106916,0.07270566904646063
106924,0.05516063939375016
106931,0.05962795048933618
106936,0.09746643946126979
106937,0.11449098726245005
106938,0.05587132420016506
106939,0.07976415884715353
106943,0.07793022378561142
106944,0.11035687564218528
106967,0.06916730743481486
106980,0.06354757700086688
106986,0.07569589107706043
106987,0.06267941848382713
106990,0.063859598061823
107013,0.036828965420181985
107023,0.061768128949743185
107033,0.07932095639983604
107037,0.095983620486546
107048,0.07116527732423131
107071,0.05627604002328522
107081,0.04492277259090217
107113,0.0713345079232473
107130,0.07270385340547729
107131,0.06766218990811981
107145,0.12696820894985614
107156,0.08590059945215751
107219,0.09092877026446643
107222,0.11231426642885617
107223,0.15612211573618218
107232,0.1119735754794925
107245,0.08795383563574583
107246,0.05445841979951525
107247,0.07742451356642281
107256,0.03507391987250637
107259,0.0513190465473665
107260,0.047956014608896994
107279,0.12643369335451815
107280,0.07536776067864945
107281,0.06706811055083578
107285,0.06102948404692993
107329,0.06901411898684486
107337,0.12722152532823122
107349,0.052537923252673896
107350,0.056150576088213465
107351,0.05188466151964991
107359,0.13034871700912923
107391,0.1019224536503843
107394,0.06315025124346295
107395,0.06097925035924306
107406,0.06478652651681668
107416,0.10622797619424283
107417,0.07419438548779507
107418,0.07973808188004944
107419,0.06881426083058309
107444,0.04970184954888054
107445,0.08975646251201756
107446,0.09840941987205942
107460,0.11306246480907738
107470,0.07940270037248925
107475,0.0852502911410968
107520,0.05775753850869369
107526,0.08678575313594543
107527,0.04075866453478446
107530,0.039897954749611095
107532,0.09912881414792823
107534,0.09490593764239995
107535,0.08728643207545418
107554,0.1334569181786435
107556,0.05475524712984757
107559,0.12202402056466062
107561,0.045395048220683944
107564,0.09799282411294037
107566,0.06302061479854751
107571,0.069244934272666
107590,0.12669691438954447
107602,0.10205731564425893
107625,0.08930814953724099
107626,0.15168186571414694
107635,0.05006928310839234
107636,0.08285830642567238
107645,0.0678571539890586
107652,0.12971922070448022
107655,0.05941026190547632
107668,0.06934699055879956
107670,0.08135612049678094
107677,0.03596442791505944
107680,0.10320530085152356
107683,0.09949282365902751
107684,0.05480954562015351
107691,0.09572247249762636
107692,0.07693410490480376
107703,0.0704134853809331
107709,0.051110061170381915
107710,0.10411047104235946
107721,0.1259039341600816
107725,0.08293195746829937
107727,0.08790872985496492
107739,0.050277588801771626
107740,0.09867588991002217
107741,0.06674232310333966
107747,0.055534576722375474
107765,0.15817818500556186
107768,0.06721626128733102
107775,0.10102972238447135
107782,0.1438555917864127
107790,0.07600695120574406
107801,0.07062772997253138
107807,0.04991193117712834
107811,0.08079783675757692
107817,0.07456781169866357
107826,0.05663487115093386
107838,0.10425928129443168
107839,0.07326587216098195
107843,0.09099923386451171
107847,0.08502991575774906
107849,0.10586769460551743
107850,0.08127003711603302
107867,0.08980909093181522
107871,0.08003623964430034
107908,0.06717125106555123
107913,0.09744776253378751
107927,0.07583389890769453
107931,0.06508026266366823
107955,0.04144548855149447
107962,0.08863976435362883
107977,0.08417320314585598
107978,0.07700090493689715
107993,0.05224195966439898
108010,0.0890736185874387
108016,0.06729417699045356
108018,0.1535274781965068
108027,0.10769266055054555
108045,0.09328364927120962
108069,0.11997187562951936
108082,0.06535242521699117
108089,0.07917920000976207
108092,0.0549608531683453
108106,0.06141821757576551
108112,0.06970727288998844
108120,0.10647466183622242
108122,0.1280230320608842
108135,0.08228551576817386
108170,0.06330774762662524
108171,0.0869317483551241
108177,0.04509601096359203
108180,0.08891599102947777
108183,0.05295771082929481
108184,0.06349140023282615
108185,0.09680605387403173
108192,0.08903675389161052
108195,0.09734439671646694
108196,0.0912301375438162
108218,0.053628863195548694
108219,0.12146587698748965
108243,0.11172588339725932
108249,0.04342187464300433
108251,0.042655459913583
